dataset_name,file_id,algorithm_name,build_time_ms,query_time_ms,accuracy_percent,avg_dist_ratio,space_bytes
data_K500,69,LSH_SumParity_l4_k5,0.881375,19.059250,99.000000,1.017020,2030176
data_K500,70,BruteForce,0.166583,136.531875,100.0,1.0,2004000
data_K500,70,KDTree_Exact,2.663250,137.603709,100.000000,1.000000,2024000
data_K500,70,KDTree_Approx_BBF200,2.753542,28.288459,100.000000,1.010786,2024000
data_K500,70,LSH_SumParity_l4_k5,0.865459,19.250500,98.000000,1.018905,2030816
data_K500,71,BruteForce,0.168709,137.006125,100.0,1.0,2004000
data_K500,71,KDTree_Exact,2.747417,138.516125,100.000000,1.000000,2024000
data_K500,71,KDTree_Approx_BBF200,2.790375,27.983833,99.000000,1.010774,2024000
data_K500,71,LSH_SumParity_l4_k5,0.831542,19.044416,98.000000,1.017861,2030560
data_K500,72,BruteForce,0.170000,136.550334,100.0,1.0,2004000
data_K500,72,KDTree_Exact,3.008542,138.448166,100.000000,1.000000,2024000
data_K500,72,KDTree_Approx_BBF200,2.820833,28.484208,99.000000,1.012264,2024000
data_K500,72,LSH_SumParity_l4_k5,0.811375,18.926209,98.000000,1.019178,2030624
data_K500,73,BruteForce,0.164333,135.252583,100.0,1.0,2004000
data_K500,73,KDTree_Exact,2.798166,137.022708,100.000000,1.000000,2024000
data_K500,73,KDTree_Approx_BBF200,2.718375,27.895500,100.000000,1.011031,2024000
data_K500,73,LSH_SumParity_l4_k5,0.788333,19.180166,99.000000,1.016682,2030432
data_K500,74,BruteForce,0.175708,136.094542,100.0,1.0,2004000
data_K500,74,KDTree_Exact,2.681625,137.818666,100.000000,1.000000,2024000
data_K500,74,KDTree_Approx_BBF200,2.744833,28.090000,99.000000,1.011921,2024000
data_K500,74,LSH_SumParity_l4_k5,0.857709,18.587417,99.000000,1.018147,2030880
data_K500,75,BruteForce,0.165292,136.241834,100.0,1.0,2004000
data_K500,75,KDTree_Exact,2.673458,138.626833,100.000000,1.000000,2024000
data_K500,75,KDTree_Approx_BBF200,2.757791,28.133833,99.000000,1.011470,2024000
data_K500,75,LSH_SumParity_l4_k5,0.799750,18.988625,94.000000,1.019759,2030944
data_K500,76,BruteForce,0.165250,136.208250,100.0,1.0,2004000
data_K500,76,KDTree_Exact,2.719459,138.307042,100.000000,1.000000,2024000
data_K500,76,KDTree_Approx_BBF200,2.756792,28.039792,100.000000,1.010941,2024000
data_K500,76,LSH_SumParity_l4_k5,0.843208,18.795792,99.000000,1.017357,2030816
data_K500,77,BruteForce,0.160416,136.555625,100.0,1.0,2004000
data_K500,77,KDTree_Exact,2.663250,138.743583,100.000000,1.000000,2024000
data_K500,77,KDTree_Approx_BBF200,2.744333,28.077292,100.000000,1.011286,2024000
data_K500,77,LSH_SumParity_l4_k5,0.831083,18.717917,97.000000,1.019035,2031328
data_K500,78,BruteForce,0.163250,136.533208,100.0,1.0,2004000
data_K500,78,KDTree_Exact,2.714167,136.570875,100.000000,1.000000,2024000
data_K500,78,KDTree_Approx_BBF200,2.760584,27.570584,100.000000,1.010163,2024000
data_K500,78,LSH_SumParity_l4_k5,0.852375,19.457583,99.000000,1.017392,2031456
data_K500,79,BruteForce,0.192500,135.841125,100.0,1.0,2004000
data_K500,79,KDTree_Exact,2.771709,139.199709,100.000000,1.000000,2024000
data_K500,79,KDTree_Approx_BBF200,2.823916,27.772333,100.000000,1.012187,2024000
data_K500,79,LSH_SumParity_l4_k5,0.815500,19.273459,97.000000,1.019896,2030880
data_K500,80,BruteForce,0.177625,137.374792,100.0,1.0,2004000
data_K500,80,KDTree_Exact,2.802417,137.908458,100.000000,1.000000,2024000
data_K500,80,KDTree_Approx_BBF200,2.845834,27.975583,100.000000,1.011226,2024000
data_K500,80,LSH_SumParity_l4_k5,0.850041,19.476375,98.000000,1.018318,2030368
data_K500,81,BruteForce,0.179167,137.269541,100.0,1.0,2004000
data_K500,81,KDTree_Exact,2.643250,138.428083,100.000000,1.000000,2024000
data_K500,81,KDTree_Approx_BBF200,2.751000,27.909875,100.000000,1.011023,2024000
data_K500,81,LSH_SumParity_l4_k5,0.857834,19.473625,98.000000,1.018539,2030944
data_K500,82,BruteForce,0.164292,136.990917,100.0,1.0,2004000
data_K500,82,KDTree_Exact,2.743250,138.802000,100.000000,1.000000,2024000
data_K500,82,KDTree_Approx_BBF200,2.623958,27.868750,100.000000,1.011335,2024000
data_K500,82,LSH_SumParity_l4_k5,0.806500,29.080667,100.000000,1.017941,2030816
data_K500,83,BruteForce,0.179875,137.633500,100.0,1.0,2004000
data_K500,83,KDTree_Exact,2.810041,139.519541,100.000000,1.000000,2024000
data_K500,83,KDTree_Approx_BBF200,2.790292,28.188459,99.000000,1.010555,2024000
data_K500,83,LSH_SumParity_l4_k5,0.852334,23.454375,99.000000,1.015337,2030688
data_K500,84,BruteForce,0.164125,138.522083,100.0,1.0,2004000
data_K500,84,KDTree_Exact,2.730667,137.952166,100.000000,1.000000,2024000
data_K500,84,KDTree_Approx_BBF200,2.699667,28.145709,100.000000,1.012693,2024000
data_K500,84,LSH_SumParity_l4_k5,0.856625,19.092000,99.000000,1.017983,2031264
data_K500,85,BruteForce,0.173541,137.862334,100.0,1.0,2004000
data_K500,85,KDTree_Exact,2.808625,140.847208,100.000000,1.000000,2024000
data_K500,85,KDTree_Approx_BBF200,2.868541,28.237833,100.000000,1.010600,2024000
data_K500,85,LSH_SumParity_l4_k5,0.800083,19.268459,98.000000,1.017940,2030816
data_K500,86,BruteForce,0.176208,138.723334,100.0,1.0,2004000
data_K500,86,KDTree_Exact,2.743459,140.735541,100.000000,1.000000,2024000
data_K500,86,KDTree_Approx_BBF200,2.773542,28.230375,100.000000,1.011135,2024000
data_K500,86,LSH_SumParity_l4_k5,0.804250,19.025958,100.000000,1.018581,2030496
data_K500,87,BruteForce,0.169000,138.207750,100.0,1.0,2004000
data_K500,87,KDTree_Exact,2.727750,139.589875,100.000000,1.000000,2024000
data_K500,87,KDTree_Approx_BBF200,2.924417,28.028084,97.000000,1.012872,2024000
data_K500,87,LSH_SumParity_l4_k5,0.859500,19.406041,96.000000,1.019876,2030944
data_K500,88,BruteForce,0.214167,138.441500,100.0,1.0,2004000
data_K500,88,KDTree_Exact,2.776083,138.420291,100.000000,1.000000,2024000
data_K500,88,KDTree_Approx_BBF200,2.750916,28.197166,100.000000,1.010406,2024000
data_K500,88,LSH_SumParity_l4_k5,0.856083,19.158209,99.000000,1.019359,2030816
data_K500,89,BruteForce,0.175750,138.270333,100.0,1.0,2004000
data_K500,89,KDTree_Exact,2.877042,138.710667,100.000000,1.000000,2024000
data_K500,89,KDTree_Approx_BBF200,2.716042,28.176458,99.000000,1.012296,2024000
data_K500,89,LSH_SumParity_l4_k5,0.851917,19.191333,99.000000,1.019184,2030432
data_K500,90,BruteForce,0.164458,137.405958,100.0,1.0,2004000
data_K500,90,KDTree_Exact,2.787750,137.633500,100.000000,1.000000,2024000
data_K500,90,KDTree_Approx_BBF200,2.704375,27.842875,99.000000,1.012968,2024000
data_K500,90,LSH_SumParity_l4_k5,0.779833,19.032750,99.000000,1.018987,2030816
data_K500,91,BruteForce,0.168417,137.151542,100.0,1.0,2004000
data_K500,91,KDTree_Exact,2.815583,139.345333,100.000000,1.000000,2024000
data_K500,91,KDTree_Approx_BBF200,2.830500,27.796583,100.000000,1.011962,2024000
data_K500,91,LSH_SumParity_l4_k5,0.899958,19.262875,97.000000,1.018400,2031072
data_K500,92,BruteForce,0.160458,136.935334,100.0,1.0,2004000
data_K500,92,KDTree_Exact,2.763208,140.242541,100.000000,1.000000,2024000
data_K500,92,KDTree_Approx_BBF200,2.692167,28.529291,98.000000,1.014138,2024000
data_K500,92,LSH_SumParity_l4_k5,0.846334,19.308125,94.000000,1.020488,2031712
data_K500,93,BruteForce,0.180875,137.357000,100.0,1.0,2004000
data_K500,93,KDTree_Exact,2.812958,141.521708,100.000000,1.000000,2024000
data_K500,93,KDTree_Approx_BBF200,2.801292,28.755000,99.000000,1.009262,2024000
data_K500,93,LSH_SumParity_l4_k5,0.828459,19.830083,96.000000,1.018936,2030688
data_K500,94,BruteForce,0.174500,137.830042,100.0,1.0,2004000
data_K500,94,KDTree_Exact,2.781375,139.367666,100.000000,1.000000,2024000
data_K500,94,KDTree_Approx_BBF200,2.689417,28.310375,100.000000,1.013244,2024000
data_K500,94,LSH_SumParity_l4_k5,0.815459,18.932292,99.000000,1.019417,2030496
data_K500,95,BruteForce,0.175167,137.181708,100.0,1.0,2004000
data_K500,95,KDTree_Exact,2.706625,138.244084,100.000000,1.000000,2024000
data_K500,95,KDTree_Approx_BBF200,2.873500,27.793166,99.000000,1.010635,2024000
data_K500,95,LSH_SumParity_l4_k5,0.854583,19.011125,98.000000,1.016991,2030176
data_K500,96,BruteForce,0.276292,137.401625,100.0,1.0,2004000
data_K500,96,KDTree_Exact,2.646542,139.352083,100.000000,1.000000,2024000
data_K500,96,KDTree_Approx_BBF200,2.774459,28.174750,99.000000,1.010827,2024000
data_K500,96,LSH_SumParity_l4_k5,0.865334,19.803375,99.000000,1.018487,2031328
data_K500,97,BruteForce,0.170250,136.590917,100.0,1.0,2004000
data_K500,97,KDTree_Exact,2.792625,138.565667,100.000000,1.000000,2024000
data_K500,97,KDTree_Approx_BBF200,2.696375,28.277334,100.000000,1.009913,2024000
data_K500,97,LSH_SumParity_l4_k5,0.815500,18.789917,99.000000,1.020098,2030816
data_K500,98,BruteForce,0.170541,137.988125,100.0,1.0,2004000
data_K500,98,KDTree_Exact,2.786917,140.041250,100.000000,1.000000,2024000
data_K500,98,KDTree_Approx_BBF200,2.737875,27.799000,100.000000,1.010569,2024000
data_K500,98,LSH_SumParity_l4_k5,0.840042,19.221291,98.000000,1.017554,2031008
data_K500,99,BruteForce,0.165250,136.989041,100.0,1.0,2004000
data_K500,99,KDTree_Exact,2.682458,138.525542,100.000000,1.000000,2024000
data_K500,99,KDTree_Approx_BBF200,2.812583,27.793958,100.000000,1.011115,2024000
data_K500,99,LSH_SumParity_l4_k5,0.865000,18.954875,98.000000,1.019461,2031136
data_K500,100,BruteForce,0.163292,138.365833,100.0,1.0,2004000
data_K500,100,KDTree_Exact,2.779917,138.085000,100.000000,1.000000,2024000
data_K500,100,KDTree_Approx_BBF200,2.770750,27.991709,99.000000,1.010658,2024000
data_K500,100,LSH_SumParity_l4_k5,0.807250,18.928333,98.000000,1.016423,2030816
data_K1000,1,BruteForce,0.232375,277.300750,100.0,1.0,4004000
data_K1000,1,KDTree_Exact,4.577208,276.433250,100.000000,1.000000,4024000
data_K1000,1,KDTree_Approx_BBF200,4.910917,55.945916,100.000000,1.008462,4024000
data_K1000,1,LSH_SumParity_l4_k5,1.049458,35.712666,100.000000,1.011228,4031072
data_K1000,2,BruteForce,0.214542,275.187166,100.0,1.0,4004000
data_K1000,2,KDTree_Exact,5.165792,275.123209,100.000000,1.000000,4024000
data_K1000,2,KDTree_Approx_BBF200,4.849167,55.145375,100.000000,1.007827,4024000
data_K1000,2,LSH_SumParity_l4_k5,0.923917,35.503458,100.000000,1.010768,4031328
data_K1000,3,BruteForce,0.219458,277.971916,100.0,1.0,4004000
data_K1000,3,KDTree_Exact,4.834667,274.714875,100.000000,1.000000,4024000
data_K1000,3,KDTree_Approx_BBF200,4.601625,57.379250,100.000000,1.009363,4024000
data_K1000,3,LSH_SumParity_l4_k5,1.140500,35.978209,100.000000,1.013652,4030432
data_K1000,4,BruteForce,0.236583,274.053334,100.0,1.0,4004000
data_K1000,4,KDTree_Exact,5.102708,273.162958,100.000000,1.000000,4024000
data_K1000,4,KDTree_Approx_BBF200,4.799833,55.101167,100.000000,1.007586,4024000
data_K1000,4,LSH_SumParity_l4_k5,0.886208,35.422209,100.000000,1.011425,4030560
data_K1000,5,BruteForce,0.221625,272.838916,100.0,1.0,4004000
data_K1000,5,KDTree_Exact,4.804291,274.298541,100.000000,1.000000,4024000
data_K1000,5,KDTree_Approx_BBF200,4.906542,56.388209,100.000000,1.008263,4024000
data_K1000,5,LSH_SumParity_l4_k5,1.159833,43.515917,100.000000,1.012511,4031136
data_K1000,6,BruteForce,0.360125,274.208792,100.0,1.0,4004000
data_K1000,6,KDTree_Exact,5.012334,274.954500,100.000000,1.000000,4024000
data_K1000,6,KDTree_Approx_BBF200,5.015542,55.245958,100.000000,1.009862,4024000
data_K1000,6,LSH_SumParity_l4_k5,0.899625,36.573000,100.000000,1.011202,4030304
data_K1000,7,BruteForce,0.393875,273.791666,100.0,1.0,4004000
data_K1000,7,KDTree_Exact,5.105083,274.218000,100.000000,1.000000,4024000
data_K1000,7,KDTree_Approx_BBF200,4.754125,55.629500,100.000000,1.008535,4024000
data_K1000,7,LSH_SumParity_l4_k5,0.926500,35.435333,100.000000,1.012802,4030432
data_K1000,8,BruteForce,0.229666,273.217375,100.0,1.0,4004000
data_K1000,8,KDTree_Exact,4.958208,273.836667,100.000000,1.000000,4024000
data_K1000,8,KDTree_Approx_BBF200,5.051542,55.369208,100.000000,1.008317,4024000
data_K1000,8,LSH_SumParity_l4_k5,0.952125,35.842500,100.000000,1.012990,4031584
data_K1000,9,BruteForce,0.454209,272.110250,100.0,1.0,4004000
data_K1000,9,KDTree_Exact,4.680459,272.968125,100.000000,1.000000,4024000
data_K1000,9,KDTree_Approx_BBF200,4.667542,54.933042,100.000000,1.008490,4024000
data_K1000,9,LSH_SumParity_l4_k5,1.143458,35.159875,100.000000,1.012269,4031648
data_K1000,10,BruteForce,0.290792,274.085875,100.0,1.0,4004000
data_K1000,10,KDTree_Exact,4.960583,274.202667,100.000000,1.000000,4024000
data_K1000,10,KDTree_Approx_BBF200,4.757750,55.402667,100.000000,1.008056,4024000
data_K1000,10,LSH_SumParity_l4_k5,0.950125,36.178083,100.000000,1.011879,4030816
data_K1000,11,BruteForce,0.225958,274.911000,100.0,1.0,4004000
data_K1000,11,KDTree_Exact,4.775834,277.047291,100.000000,1.000000,4024000
data_K1000,11,KDTree_Approx_BBF200,5.075000,56.212917,100.000000,1.006689,4024000
data_K1000,11,LSH_SumParity_l4_k5,0.986834,35.633500,100.000000,1.012225,4031200
data_K1000,12,BruteForce,0.343625,276.188417,100.0,1.0,4004000
data_K1000,12,KDTree_Exact,4.548917,274.883875,100.000000,1.000000,4024000
data_K1000,12,KDTree_Approx_BBF200,5.012667,55.894916,100.000000,1.010625,4024000
data_K1000,12,LSH_SumParity_l4_k5,0.950833,35.313125,100.000000,1.013988,4030560
data_K1000,13,BruteForce,0.249667,275.105541,100.0,1.0,4004000
data_K1000,13,KDTree_Exact,4.852333,274.202917,100.000000,1.000000,4024000
data_K1000,13,KDTree_Approx_BBF200,4.828375,55.793125,100.000000,1.007828,4024000
data_K1000,13,LSH_SumParity_l4_k5,1.263375,36.408250,100.000000,1.011042,4031008
data_K1000,14,BruteForce,0.391750,273.116334,100.0,1.0,4004000
data_K1000,14,KDTree_Exact,4.840875,275.892833,100.000000,1.000000,4024000
data_K1000,14,KDTree_Approx_BBF200,4.903209,55.224833,100.000000,1.008390,4024000
data_K1000,14,LSH_SumParity_l4_k5,1.123667,58.031250,100.000000,1.013131,4030688
data_K1000,15,BruteForce,0.289625,275.485584,100.0,1.0,4004000
data_K1000,15,KDTree_Exact,5.011167,274.740542,100.000000,1.000000,4024000
data_K1000,15,KDTree_Approx_BBF200,4.862375,55.772209,100.000000,1.008268,4024000
data_K1000,15,LSH_SumParity_l4_k5,1.063250,35.096958,100.000000,1.012709,4030688
data_K1000,16,BruteForce,0.335042,276.135417,100.0,1.0,4004000
data_K1000,16,KDTree_Exact,4.714584,277.073167,100.000000,1.000000,4024000
data_K1000,16,KDTree_Approx_BBF200,5.001791,56.358500,100.000000,1.007644,4024000
data_K1000,16,LSH_SumParity_l4_k5,0.865333,35.744583,100.000000,1.012260,4030688
data_K1000,17,BruteForce,0.218209,275.275209,100.0,1.0,4004000
data_K1000,17,KDTree_Exact,4.907708,274.251583,100.000000,1.000000,4024000
data_K1000,17,KDTree_Approx_BBF200,4.670042,55.990042,100.000000,1.007066,4024000
data_K1000,17,LSH_SumParity_l4_k5,0.943541,35.705833,100.000000,1.012747,4031328
data_K1000,18,BruteForce,0.459292,273.963459,100.0,1.0,4004000
data_K1000,18,KDTree_Exact,5.021292,275.350917,100.000000,1.000000,4024000
data_K1000,18,KDTree_Approx_BBF200,4.817125,55.127750,100.000000,1.008678,4024000
data_K1000,18,LSH_SumParity_l4_k5,0.873541,34.939000,100.000000,1.011785,4029920
data_K1000,19,BruteForce,0.253583,273.036000,100.0,1.0,4004000
data_K1000,19,KDTree_Exact,4.964167,273.571083,100.000000,1.000000,4024000
data_K1000,19,KDTree_Approx_BBF200,5.055083,55.170875,100.000000,1.006910,4024000
data_K1000,19,LSH_SumParity_l4_k5,1.180833,35.029292,99.000000,1.013116,4030816
data_K1000,20,BruteForce,0.447417,272.917875,100.0,1.0,4004000
data_K1000,20,KDTree_Exact,5.083375,275.526125,100.000000,1.000000,4024000
data_K1000,20,KDTree_Approx_BBF200,4.860958,55.079250,100.000000,1.008603,4024000
data_K1000,20,LSH_SumParity_l4_k5,1.212500,35.790500,100.000000,1.015004,4030368
data_K1000,21,BruteForce,0.461750,275.997292,100.0,1.0,4004000
data_K1000,21,KDTree_Exact,5.039958,280.299709,100.000000,1.000000,4024000
data_K1000,21,KDTree_Approx_BBF200,4.976208,55.858750,100.000000,1.006846,4024000
data_K1000,21,LSH_SumParity_l4_k5,1.157875,35.589917,100.000000,1.011045,4030560
data_K1000,22,BruteForce,0.216875,273.241500,100.0,1.0,4004000
data_K1000,22,KDTree_Exact,4.959459,273.700125,100.000000,1.000000,4024000
data_K1000,22,KDTree_Approx_BBF200,4.885334,55.267000,100.000000,1.006656,4024000
data_K1000,22,LSH_SumParity_l4_k5,1.215791,36.354375,100.000000,1.012237,4031072
data_K1000,23,BruteForce,0.433709,274.252875,100.0,1.0,4004000
data_K1000,23,KDTree_Exact,4.911041,274.685583,100.000000,1.000000,4024000
data_K1000,23,KDTree_Approx_BBF200,4.868125,56.503041,100.000000,1.008807,4024000
data_K1000,23,LSH_SumParity_l4_k5,1.201000,35.679375,100.000000,1.012752,4029920
data_K1000,24,BruteForce,0.391208,273.963000,100.0,1.0,4004000
data_K1000,24,KDTree_Exact,4.845291,277.159541,100.000000,1.000000,4024000
data_K1000,24,KDTree_Approx_BBF200,5.127458,55.743292,100.000000,1.008858,4024000
data_K1000,24,LSH_SumParity_l4_k5,1.251833,35.325458,100.000000,1.011861,4030496
data_K1000,25,BruteForce,0.229583,273.222625,100.0,1.0,4004000
data_K1000,25,KDTree_Exact,4.837625,274.839167,100.000000,1.000000,4024000
data_K1000,25,KDTree_Approx_BBF200,4.835792,55.632250,100.000000,1.008152,4024000
data_K1000,25,LSH_SumParity_l4_k5,1.098917,35.476000,100.000000,1.013748,4031200
data_K1000,26,BruteForce,0.341042,276.173958,100.0,1.0,4004000
data_K1000,26,KDTree_Exact,5.183750,282.548958,100.000000,1.000000,4024000
data_K1000,26,KDTree_Approx_BBF200,4.730792,55.953000,100.000000,1.007487,4024000
data_K1000,26,LSH_SumParity_l4_k5,1.097667,35.199875,100.000000,1.013341,4031392
data_K1000,27,BruteForce,0.315917,273.111208,100.0,1.0,4004000
data_K1000,27,KDTree_Exact,4.792167,273.928292,100.000000,1.000000,4024000
data_K1000,27,KDTree_Approx_BBF200,4.859125,55.207500,100.000000,1.009335,4024000
data_K1000,27,LSH_SumParity_l4_k5,0.955125,35.489792,100.000000,1.013271,4031008
data_K1000,28,BruteForce,0.225417,274.473542,100.0,1.0,4004000
data_K1000,28,KDTree_Exact,5.050542,275.303500,100.000000,1.000000,4024000
data_K1000,28,KDTree_Approx_BBF200,4.821084,55.694333,100.000000,1.007254,4024000
data_K1000,28,LSH_SumParity_l4_k5,0.997750,35.433959,100.000000,1.011850,4031328
data_K1000,29,BruteForce,0.237042,275.571167,100.0,1.0,4004000
data_K1000,29,KDTree_Exact,4.921583,275.800166,100.000000,1.000000,4024000
data_K1000,29,KDTree_Approx_BBF200,4.959750,55.770917,100.000000,1.008714,4024000
data_K1000,29,LSH_SumParity_l4_k5,0.932542,35.461708,100.000000,1.013832,4031584
data_K1000,30,BruteForce,0.223208,276.148292,100.0,1.0,4004000
data_K1000,30,KDTree_Exact,4.672583,273.895583,100.000000,1.000000,4024000
data_K1000,30,KDTree_Approx_BBF200,4.721708,55.166709,100.000000,1.008432,4024000
data_K1000,30,LSH_SumParity_l4_k5,0.948500,35.632791,100.000000,1.013099,4030688
data_K1000,31,BruteForce,0.356042,275.936792,100.0,1.0,4004000
data_K1000,31,KDTree_Exact,5.044292,276.728291,100.000000,1.000000,4024000
data_K1000,31,KDTree_Approx_BBF200,4.817458,55.520875,100.000000,1.008172,4024000
data_K1000,31,LSH_SumParity_l4_k5,1.170459,35.833834,100.000000,1.011249,4031968
data_K1000,32,BruteForce,0.420750,277.630250,100.0,1.0,4004000
data_K1000,32,KDTree_Exact,4.838500,277.136500,100.000000,1.000000,4024000
data_K1000,32,KDTree_Approx_BBF200,4.758917,55.553000,100.000000,1.008087,4024000
data_K1000,32,LSH_SumParity_l4_k5,1.044125,35.102834,100.000000,1.013091,4030880
data_K1000,33,BruteForce,0.266792,308.513208,100.0,1.0,4004000
data_K1000,33,KDTree_Exact,5.014708,276.268625,100.000000,1.000000,4024000
data_K1000,33,KDTree_Approx_BBF200,4.919583,55.647459,100.000000,1.007468,4024000
data_K1000,33,LSH_SumParity_l4_k5,1.117375,35.226459,100.000000,1.014404,4031456
data_K1000,34,BruteForce,0.228042,275.252791,100.0,1.0,4004000
data_K1000,34,KDTree_Exact,5.084000,277.174625,100.000000,1.000000,4024000
data_K1000,34,KDTree_Approx_BBF200,4.737250,56.051500,100.000000,1.007156,4024000
data_K1000,34,LSH_SumParity_l4_k5,1.178292,35.203000,100.000000,1.011376,4031520
data_K1000,35,BruteForce,0.231042,273.935209,100.0,1.0,4004000
data_K1000,35,KDTree_Exact,4.980709,275.809792,100.000000,1.000000,4024000
data_K1000,35,KDTree_Approx_BBF200,5.031666,55.541500,100.000000,1.007678,4024000
data_K1000,35,LSH_SumParity_l4_k5,1.102916,36.050084,100.000000,1.010011,4030368
data_K1000,36,BruteForce,0.223750,274.965708,100.0,1.0,4004000
data_K1000,36,KDTree_Exact,5.176291,276.299666,100.000000,1.000000,4024000
data_K1000,36,KDTree_Approx_BBF200,4.857916,55.563500,100.000000,1.008220,4024000
data_K1000,36,LSH_SumParity_l4_k5,0.883625,34.997500,100.000000,1.011936,4031072
data_K1000,37,BruteForce,0.363875,275.021833,100.0,1.0,4004000
data_K1000,37,KDTree_Exact,4.924667,276.039209,100.000000,1.000000,4024000
data_K1000,37,KDTree_Approx_BBF200,5.131708,55.826166,100.000000,1.007813,4024000
data_K1000,37,LSH_SumParity_l4_k5,0.935667,36.018583,100.000000,1.011703,4030944
data_K1000,38,BruteForce,0.423708,274.022375,100.0,1.0,4004000
data_K1000,38,KDTree_Exact,4.865250,276.389209,100.000000,1.000000,4024000
data_K1000,38,KDTree_Approx_BBF200,4.722125,55.804625,100.000000,1.006301,4024000
data_K1000,38,LSH_SumParity_l4_k5,0.865000,35.605541,100.000000,1.011701,4030304
data_K1000,39,BruteForce,0.450000,274.240375,100.0,1.0,4004000
data_K1000,39,KDTree_Exact,4.965500,276.098958,100.000000,1.000000,4024000
data_K1000,39,KDTree_Approx_BBF200,4.855041,55.920917,100.000000,1.008270,4024000
data_K1000,39,LSH_SumParity_l4_k5,0.939291,35.414333,100.000000,1.012156,4030560
data_K1000,40,BruteForce,0.412250,274.215459,100.0,1.0,4004000
data_K1000,40,KDTree_Exact,4.845084,274.801166,100.000000,1.000000,4024000
data_K1000,40,KDTree_Approx_BBF200,5.033500,55.444375,100.000000,1.006404,4024000
data_K1000,40,LSH_SumParity_l4_k5,0.897416,35.937083,100.000000,1.011114,4029920
data_K1000,41,BruteForce,0.208792,273.146083,100.0,1.0,4004000
data_K1000,41,KDTree_Exact,4.512292,275.246958,100.000000,1.000000,4024000
data_K1000,41,KDTree_Approx_BBF200,4.913917,55.111709,99.000000,1.007989,4024000
data_K1000,41,LSH_SumParity_l4_k5,1.063708,35.796125,100.000000,1.012535,4030176
data_K1000,42,BruteForce,0.340292,273.997083,100.0,1.0,4004000
data_K1000,42,KDTree_Exact,5.141833,276.516500,100.000000,1.000000,4024000
data_K1000,42,KDTree_Approx_BBF200,4.738833,55.194625,100.000000,1.008532,4024000
data_K1000,42,LSH_SumParity_l4_k5,0.962917,36.208250,100.000000,1.012833,4030560
data_K1000,43,BruteForce,0.227833,274.758250,100.0,1.0,4004000
data_K1000,43,KDTree_Exact,4.769542,276.411375,100.000000,1.000000,4024000
data_K1000,43,KDTree_Approx_BBF200,4.905958,86.957458,100.000000,1.008903,4024000
data_K1000,43,LSH_SumParity_l4_k5,1.163708,35.759250,99.000000,1.013491,4030880
data_K1000,44,BruteForce,0.218916,275.562458,100.0,1.0,4004000
data_K1000,44,KDTree_Exact,4.892166,307.194666,100.000000,1.000000,4024000
data_K1000,44,KDTree_Approx_BBF200,4.780875,56.494125,100.000000,1.007356,4024000
data_K1000,44,LSH_SumParity_l4_k5,0.891708,35.772459,100.000000,1.012009,4030432
data_K1000,45,BruteForce,0.222416,275.665500,100.0,1.0,4004000
data_K1000,45,KDTree_Exact,4.902167,276.161208,100.000000,1.000000,4024000
data_K1000,45,KDTree_Approx_BBF200,4.799083,55.433750,100.000000,1.008395,4024000
data_K1000,45,LSH_SumParity_l4_k5,1.247083,36.842000,100.000000,1.012451,4031008
data_K1000,46,BruteForce,0.241375,276.030500,100.0,1.0,4004000
data_K1000,46,KDTree_Exact,4.829292,276.227750,100.000000,1.000000,4024000
data_K1000,46,KDTree_Approx_BBF200,4.720667,55.997708,100.000000,1.007680,4024000
data_K1000,46,LSH_SumParity_l4_k5,0.950291,44.035458,100.000000,1.009747,4029984
data_K1000,47,BruteForce,0.429667,275.785541,100.0,1.0,4004000
data_K1000,47,KDTree_Exact,5.175375,276.544500,100.000000,1.000000,4024000
data_K1000,47,KDTree_Approx_BBF200,5.060917,55.462125,100.000000,1.007747,4024000
data_K1000,47,LSH_SumParity_l4_k5,0.957583,36.104458,100.000000,1.012076,4031200
data_K1000,48,BruteForce,0.370375,274.376083,100.0,1.0,4004000
data_K1000,48,KDTree_Exact,4.986042,276.658916,100.000000,1.000000,4024000
data_K1000,48,KDTree_Approx_BBF200,4.834792,55.583084,100.000000,1.008276,4024000
data_K1000,48,LSH_SumParity_l4_k5,0.916959,35.965333,100.000000,1.012442,4031776
data_K1000,49,BruteForce,0.386416,277.030583,100.0,1.0,4004000
data_K1000,49,KDTree_Exact,4.949875,277.176750,100.000000,1.000000,4024000
data_K1000,49,KDTree_Approx_BBF200,4.916916,55.610208,100.000000,1.008310,4024000
data_K1000,49,LSH_SumParity_l4_k5,1.064083,36.291333,100.000000,1.012240,4030816
data_K1000,50,BruteForce,0.335292,274.965125,100.0,1.0,4004000
data_K1000,50,KDTree_Exact,4.966625,276.268417,100.000000,1.000000,4024000
data_K1000,50,KDTree_Approx_BBF200,4.885542,56.594250,100.000000,1.009394,4024000
data_K1000,50,LSH_SumParity_l4_k5,1.248584,36.049083,100.000000,1.013102,4031200
data_K1000,51,BruteForce,0.313708,275.564625,100.0,1.0,4004000
data_K1000,51,KDTree_Exact,5.257084,277.299042,100.000000,1.000000,4024000
data_K1000,51,KDTree_Approx_BBF200,4.616916,55.642458,100.000000,1.009660,4024000
data_K1000,51,LSH_SumParity_l4_k5,0.919667,35.764583,100.000000,1.012854,4030688
data_K1000,52,BruteForce,0.380791,275.052834,100.0,1.0,4004000
data_K1000,52,KDTree_Exact,4.696833,276.382750,100.000000,1.000000,4024000
